60.231063,12.762154,36.181951,58.824078,53.514141,44.428245,15.834379,19.255636,26.009911,12.199525,10.746639,18.725780,7.558144,6.751863,32.143318,11.000000
32.325767,20.254977,37.920154,45.198326,43.609295,28.338124,8.814884,25.582098,18.377249,6.574837,13.081541,13.102325,7.281996,18.601056,4.222309,11.000000
19.324708,16.708263,31.146705,35.033601,48.027379,19.837084,12.470290,31.712979,8.962277,13.960773,18.409280,11.002972,24.658727,26.852309,18.935569,11.000000
17.464710,14.633440,32.095299,31.390963,50.843882,19.244129,14.196871,31.493427,9.456313,16.017048,17.505795,10.160008,27.221078,25.249340,17.428173,11.000000
14.037780,11.594769,13.125386,45.094985,41.942246,14.396040,8.088098,32.700831,8.381682,12.605661,14.313280,14.991237,29.378190,21.919571,26.423684,11.000000
14.886830,16.066099,23.775430,36.543814,41.415566,21.872910,5.654949,30.299620,2.215730,12.048786,19.874600,11.672897,26.621259,23.183286,16.878650,11.000000
12.910194,9.627328,10.334496,50.733102,40.065500,23.156041,14.591522,33.239871,7.659574,3.412599,22.911786,9.318440,23.776902,19.708797,18.116851,11.000000
12.759189,4.643433,17.021312,50.827755,32.659825,36.322904,18.324263,29.586695,2.781512,3.456171,24.206322,4.398721,24.354153,25.280665,14.255428,11.000000
9.343710,6.314560,21.144180,55.407440,34.103693,23.165628,17.136025,37.815156,5.549419,1.811680,29.878027,0.486070,25.006103,25.958057,16.202728,11.000000
4.239334,4.480582,19.908523,55.444593,35.687163,24.477212,18.486421,35.164468,7.986804,5.002409,25.180289,6.531901,22.361097,26.816676,11.238579,11.000000
4.238425,8.039081,23.594776,55.260818,29.590247,28.449672,13.626097,35.030855,11.085967,6.078833,21.731466,7.600514,24.769191,25.566376,11.434371,11.000000
7.364618,9.633642,18.786964,55.406993,29.181719,34.609945,15.403357,34.097359,10.316894,3.865367,18.596591,10.818675,24.262500,27.456730,6.233428,11.000000
8.977615,4.738468,11.701660,58.105274,27.938894,33.499632,17.538278,33.429415,3.472715,7.275774,12.723037,9.109803,21.945323,22.914740,13.302360,11.000000
7.417515,6.382129,13.296845,56.192004,28.579095,31.978195,15.220555,33.910940,6.656846,5.948538,15.181848,9.762067,24.765154,25.057247,11.617221,11.000000
5.224557,7.703074,17.599678,56.121206,25.511698,34.403025,15.997485,32.371352,9.588389,2.500783,16.166306,11.144595,21.725946,23.755043,11.536864,11.000000
10.457560,9.864812,16.114826,53.475021,30.917353,28.321694,12.429840,36.311964,9.943623,4.104846,19.939759,11.233338,25.672518,25.239365,14.958218,11.000000
8.972262,5.790588,16.363348,54.148737,30.372451,27.545618,13.995142,33.104206,8.566257,3.322099,18.819779,11.086369,28.796737,25.352572,15.511744,11.000000
6.469627,5.092593,15.708207,52.267133,35.410125,25.643718,16.408562,30.146686,7.904381,0.725204,20.521274,5.554635,28.197281,29.350674,9.270446,11.000000
9.475248,5.125700,24.076369,43.200328,43.767920,24.977178,16.659252,26.236396,10.304203,0.386761,19.071396,8.902911,26.941598,22.380844,13.002557,11.000000
12.184559,2.329134,21.777775,28.282122,28.672469,36.465521,19.689590,30.471501,6.922351,9.886702,11.987098,12.019981,22.117201,22.319490,13.566565,12.000000
9.220078,2.428813,18.502108,21.333158,26.105612,31.778020,14.488316,32.906743,5.505271,7.246065,10.693295,11.176047,25.948697,27.751841,15.815728,12.000000
9.249187,2.908067,17.124975,16.935962,28.212091,39.834078,14.694864,23.471031,9.061118,2.901055,7.216149,14.793852,20.872130,21.628208,12.300761,12.000000
3.917978,7.917306,22.060661,11.241905,31.365106,32.040491,12.167102,29.309880,3.710733,1.458966,11.025302,13.614072,25.599534,27.511546,10.775151,12.000000
4.728400,12.875380,18.250965,10.632629,21.701547,33.070634,10.737316,29.511497,3.684819,6.444627,17.295085,10.956151,25.194794,24.180416,15.652584,12.000000
8.596782,6.930340,26.132428,6.977438,29.070181,32.998586,13.712629,26.178425,11.934699,4.933277,4.934282,10.637577,27.917921,27.334479,8.753093,12.000000
7.638895,19.608603,11.441433,6.607157,15.392119,48.912181,15.158326,23.965791,10.837779,13.466333,11.994516,9.436074,26.684373,18.412302,17.505399,12.000000
21.962810,16.897218,9.981667,12.482905,5.238209,41.433966,13.836676,18.891306,10.211948,9.375977,5.223771,13.563548,21.783686,15.618023,16.029726,12.000000
23.066244,9.560576,17.143524,9.802183,18.638900,28.972657,13.500478,28.722371,6.895217,8.285023,18.756513,10.420617,27.347572,26.014586,18.525759,12.000000
23.962986,3.215609,16.557214,12.856668,23.125417,27.706228,16.821038,31.877082,4.331599,9.198638,17.393718,6.580599,23.938683,20.897795,17.024847,12.000000
29.456626,13.059085,31.439365,22.838610,29.969977,33.250087,12.516100,26.925866,12.822502,7.796421,13.624932,5.976906,19.267952,10.065750,3.355404,12.000000
33.622233,18.016932,21.698137,19.181812,30.041966,22.513215,10.999763,18.589875,15.487286,6.404032,11.144029,4.711581,16.022224,11.186386,14.561107,12.000000
8.535202,27.841535,11.789371,24.437429,11.782997,33.573480,6.324665,11.852877,25.818828,11.007414,31.774764,8.318573,29.240201,3.140295,5.830517,12.000000
21.539708,27.446335,6.934591,13.431260,7.313817,25.404044,20.099988,12.775045,13.824896,11.027858,23.924545,8.209763,9.152345,12.869339,9.506198,12.000000
17.617985,20.750008,5.791754,42.411985,32.397133,28.088683,14.629548,12.197889,7.160229,22.223613,16.884107,7.338132,29.012916,4.541699,14.357954,12.000000
8.536833,12.364970,11.081776,30.827028,14.828832,34.796715,7.684793,13.815023,20.891591,10.157140,28.209162,8.106373,18.651252,12.970054,12.107145,12.000000
22.482420,38.888634,14.275143,13.069506,9.212695,18.025535,23.258744,7.083564,23.131228,4.967722,33.748028,10.349691,22.085176,9.741068,27.672899,12.000000
14.449238,36.524398,8.526868,28.129343,9.172644,23.134788,3.547886,9.359425,26.990980,6.793294,32.053828,16.639535,41.205193,10.922402,13.998118,12.000000
17.840194,33.329235,9.989163,27.153756,6.904246,20.092517,11.868486,9.331628,14.294239,12.894394,25.550155,9.015455,46.421228,1.280818,8.844780,12.000000
29.007332,25.311758,9.121983,43.434135,27.434270,16.516420,7.886622,12.442873,8.631728,9.515839,10.397752,4.354593,4.979296,5.455715,7.057725,12.000000
34.082209,17.951761,7.817600,30.178240,32.410528,10.451488,8.692532,12.348125,18.803574,4.041011,8.271480,3.068617,8.302106,3.670206,13.039541,12.000000
21.388934,16.289020,29.884132,21.810660,26.491584,32.805516,15.188829,27.769404,14.634281,8.853434,14.391856,5.495359,20.815570,16.904643,10.304536,12.000000
22.710858,5.362816,24.359298,23.451523,18.336666,26.170862,17.114556,32.375757,9.968697,7.493293,16.307424,15.872550,20.257887,18.489322,21.609459,12.000000
20.294654,5.919628,16.005729,21.627137,16.265051,31.447476,14.149120,30.047669,9.229201,6.090983,13.999838,10.821233,27.174220,24.010357,17.431734,12.000000
17.851353,3.117309,19.116131,18.482755,19.484728,29.459289,17.972629,31.261996,2.309388,11.387826,19.986149,14.606971,28.991753,25.858261,23.212410,12.000000
15.007400,5.810010,15.166595,15.823081,22.953568,32.732574,15.676241,27.282793,5.580825,9.032391,20.916446,8.549274,29.005957,24.949463,19.926653,12.000000
6.734716,8.675529,14.549796,15.070044,33.750337,29.921576,12.528515,32.223924,3.254881,6.421228,20.880802,7.948159,30.498174,24.506021,20.224871,12.000000
7.088612,10.368630,13.758883,20.405871,35.854742,32.626671,12.634767,32.685204,5.094320,5.820025,25.803076,5.506659,30.905001,21.112048,20.657535,12.000000
5.854830,7.213989,12.611089,26.268565,31.222189,31.969368,14.209110,34.594451,6.363068,5.171047,22.782784,7.796604,32.392291,19.598334,22.181397,12.000000
9.116400,4.808050,17.082932,27.397574,33.559914,39.145822,13.135371,29.000739,9.612345,7.813638,23.633648,8.753385,27.822461,27.221783,12.202214,12.000000
9.468299,5.944109,20.952894,27.794430,31.832169,35.930834,17.891277,34.870320,3.841595,6.256085,22.144023,9.488272,23.613196,20.830335,22.428582,12.000000
8.875652,4.123704,18.308679,27.735703,34.406808,39.227584,16.233373,32.548415,10.058339,7.759810,15.488548,15.333563,24.242902,23.976969,18.783347,12.000000
5.581804,8.124635,15.550861,29.191024,33.629491,32.066483,18.162657,34.557940,6.711292,5.185090,18.437228,10.548466,22.666561,24.612346,16.671055,12.000000
5.639391,7.191747,18.380699,28.217391,35.006050,38.075464,18.662564,33.525532,8.556587,5.857827,14.416034,14.133761,22.161741,22.440367,20.382861,12.000000
5.606956,8.206772,17.659190,27.529801,30.892241,39.974600,19.234131,35.694312,6.171719,6.269375,14.369024,17.590198,28.695299,26.459935,23.741835,12.000000
2.361203,3.979495,15.024633,23.265158,32.237575,36.180323,15.230358,37.239964,9.760658,3.597264,16.151198,12.929552,30.668470,27.158344,18.757748,12.000000
